ts,x,y,z,qw,qx,qy,qz
1403636582288555264,-1.671601,-4.755306,0.653914,0.306037,-0.691960,-0.485773,-0.437673
1403636582293555456,-1.671714,-4.755132,0.654897,0.306090,-0.691947,-0.485886,-0.437530
1403636582298555648,-1.671830,-4.754952,0.655972,0.306153,-0.691934,-0.485981,-0.437402
1403636582303555584,-1.671948,-4.754767,0.657138,0.306229,-0.691920,-0.486052,-0.437291
1403636582308555520,-1.672068,-4.754577,0.658395,0.306336,-0.691899,-0.486094,-0.437204
1403636582313555456,-1.672193,-4.754383,0.659741,0.306475,-0.691871,-0.486096,-0.437148
1403636582318555648,-1.672318,-4.754184,0.661172,0.306643,-0.691839,-0.486062,-0.437119
1403636582323555584,-1.672446,-4.753979,0.662686,0.306833,-0.691796,-0.486003,-0.437119
1403636582328555520,-1.672575,-4.753771,0.664282,0.307033,-0.691743,-0.485926,-0.437148
1403636582333555456,-1.672707,-4.753556,0.665957,0.307240,-0.691674,-0.485846,-0.437200
1403636582338555648,-1.672842,-4.753339,0.667711,0.307459,-0.691578,-0.485768,-0.437285
1403636582343555328,-1.672981,-4.753117,0.669541,0.307689,-0.691459,-0.485686,-0.437403
1403636582348555520,-1.673126,-4.752891,0.671447,0.307934,-0.691321,-0.485599,-0.437545
1403636582353555456,-1.673275,-4.752663,0.673424,0.308204,-0.691160,-0.485498,-0.437721
1403636582358555648,-1.673427,-4.752433,0.675470,0.308492,-0.690982,-0.485385,-0.437924
1403636582363555328,-1.673583,-4.752199,0.677582,0.308804,-0.690783,-0.485262,-0.438154
1403636582368555520,-1.673742,-4.751962,0.679755,0.309139,-0.690556,-0.485129,-0.438423
1403636582373555456,-1.673902,-4.751726,0.681988,0.309488,-0.690304,-0.484986,-0.438732
1403636582378555648,-1.674062,-4.751489,0.684276,0.309850,-0.690036,-0.484833,-0.439068
1403636582383555328,-1.674221,-4.751253,0.686615,0.310219,-0.689756,-0.484662,-0.439435
1403636582388555520,-1.674377,-4.751020,0.689002,0.310587,-0.689462,-0.484477,-0.439841
1403636582393555456,-1.674526,-4.750789,0.691436,0.310946,-0.689161,-0.484277,-0.440279
1403636582398555392,-1.674669,-4.750562,0.693914,0.311291,-0.688845,-0.484074,-0.440753
1403636582403555328,-1.674806,-4.750336,0.696437,0.311618,-0.688512,-0.483873,-0.441262
1403636582408555520,-1.674939,-4.750112,0.699000,0.311935,-0.688168,-0.483669,-0.441799
1403636582413555456,-1.675065,-4.749888,0.701605,0.312248,-0.687818,-0.483458,-0.442354
1403636582418555392,-1.675189,-4.749662,0.704248,0.312570,-0.687467,-0.483231,-0.442918
1403636582423555584,-1.675308,-4.749430,0.706926,0.312917,-0.687124,-0.482985,-0.443473
1403636582428555520,-1.675426,-4.749194,0.709639,0.313302,-0.686792,-0.482715,-0.444010
1403636582433555712,-1.675545,-4.748950,0.712382,0.313723,-0.686476,-0.482420,-0.444523
1403636582438555392,-1.675660,-4.748698,0.715153,0.314167,-0.686174,-0.482108,-0.445012
1403636582443555584,-1.675773,-4.748438,0.717952,0.314615,-0.685878,-0.481795,-0.445490
1403636582448555520,-1.675881,-4.748170,0.720778,0.315053,-0.685574,-0.481491,-0.445977
1403636582453555456,-1.675984,-4.747896,0.723633,0.315474,-0.685254,-0.481200,-0.446485
1403636582458555392,-1.676080,-4.747615,0.726518,0.315865,-0.684924,-0.480925,-0.447012
1403636582463555584,-1.676166,-4.747332,0.729431,0.316212,-0.684583,-0.480676,-0.447556
1403636582468555520,-1.676242,-4.747049,0.732371,0.316514,-0.684229,-0.480463,-0.448112
1403636582473555456,-1.676308,-4.746763,0.735339,0.316763,-0.683870,-0.480277,-0.448685
1403636582478555392,-1.676364,-4.746480,0.738332,0.316958,-0.683512,-0.480111,-0.449269
1403636582483555584,-1.676411,-4.746197,0.741351,0.317109,-0.683155,-0.479965,-0.449860
1403636582488555520,-1.676449,-4.745915,0.744395,0.317224,-0.682797,-0.479843,-0.450453
1403636582493555456,-1.676479,-4.745634,0.747461,0.317311,-0.682442,-0.479736,-0.451044
1403636582498555392,-1.676503,-4.745354,0.750551,0.317378,-0.682096,-0.479633,-0.451629
1403636582503555584,-1.676526,-4.745072,0.753663,0.317430,-0.681760,-0.479529,-0.452210
1403636582508555520,-1.676546,-4.744791,0.756796,0.317482,-0.681439,-0.479412,-0.452781
1403636582513555456,-1.676567,-4.744509,0.759950,0.317544,-0.681144,-0.479263,-0.453339
1403636582518555392,-1.676588,-4.744225,0.763118,0.317622,-0.680880,-0.479084,-0.453870
1403636582523555584,-1.676615,-4.743938,0.766302,0.317728,-0.680649,-0.478877,-0.454359
1403636582528555520,-1.676644,-4.743650,0.769498,0.317864,-0.680446,-0.478643,-0.454815
1403636582533555456,-1.676678,-4.743362,0.772703,0.318018,-0.680261,-0.478392,-0.455248
1403636582538555392,-1.676712,-4.743077,0.775917,0.318180,-0.680087,-0.478137,-0.455662
1403636582543555584,-1.676744,-4.742794,0.779136,0.318328,-0.679919,-0.477882,-0.456076
1403636582548555520,-1.676773,-4.742517,0.782361,0.318445,-0.679753,-0.477637,-0.456499
1403636582553555456,-1.676797,-4.742245,0.785587,0.318530,-0.679589,-0.477406,-0.456925
1403636582558555648,-1.676816,-4.741978,0.788815,0.318588,-0.679427,-0.477195,-0.457346
1403636582563555584,-1.676829,-4.741717,0.792042,0.318619,-0.679267,-0.477006,-0.457759
1403636582568555520,-1.676834,-4.741461,0.795272,0.318617,-0.679108,-0.476845,-0.458165
1403636582573555456,-1.676831,-4.741210,0.798509,0.318559,-0.678944,-0.476717,-0.458580
1403636582578555648,-1.676817,-4.740965,0.801753,0.318438,-0.678767,-0.476632,-0.459015
1403636582583555584,-1.676792,-4.740722,0.805008,0.318265,-0.678583,-0.476576,-0.459465
1403636582588555520,-1.676756,-4.740481,0.808276,0.318053,-0.678400,-0.476532,-0.459927
1403636582593555456,-1.676712,-4.740242,0.811555,0.317821,-0.678225,-0.476492,-0.460387
1403636582598555648,-1.676664,-4.740002,0.814845,0.317596,-0.678065,-0.476442,-0.460829
1403636582603555328,-1.676617,-4.739761,0.818144,0.317395,-0.677933,-0.476362,-0.461244
1403636582608555520,-1.676573,-4.739519,0.821454,0.317243,-0.677832,-0.476242,-0.461622
1403636582613555456,-1.676533,-4.739278,0.824769,0.317135,-0.677762,-0.476081,-0.461964
1403636582618555648,-1.676496,-4.739039,0.828089,0.317055,-0.677725,-0.475886,-0.462274
1403636582623555328,-1.676461,-4.738803,0.831411,0.317003,-0.677714,-0.475657,-0.462562
1403636582628555520,-1.676427,-4.738574,0.834733,0.316948,-0.677714,-0.475414,-0.462849
1403636582633555456,-1.676392,-4.738353,0.838054,0.316868,-0.677712,-0.475178,-0.463149
1403636582638555648,-1.676358,-4.738139,0.841369,0.316768,-0.677701,-0.474956,-0.463460
1403636582643555328,-1.676324,-4.737933,0.844676,0.316659,-0.677679,-0.474754,-0.463774
1403636582648555520,-1.676290,-4.737737,0.847974,0.316551,-0.677642,-0.474571,-0.464091
1403636582653555456,-1.676257,-4.737546,0.851263,0.316458,-0.677596,-0.474398,-0.464396
1403636582658555392,-1.676226,-4.737364,0.854542,0.316403,-0.677541,-0.474232,-0.464684
1403636582663555328,-1.676196,-4.737187,0.857809,0.316389,-0.677481,-0.474070,-0.464946
1403636582668555520,-1.676165,-4.737014,0.861065,0.316409,-0.677424,-0.473911,-0.465178
1403636582673555712,-1.676132,-4.736844,0.864312,0.316456,-0.677368,-0.473750,-0.465391
1403636582678555392,-1.676095,-4.736675,0.867548,0.316513,-0.677315,-0.473595,-0.465588
1403636582683555584,-1.676051,-4.736503,0.870778,0.316573,-0.677264,-0.473445,-0.465773
1403636582688555520,-1.676000,-4.736327,0.874004,0.316640,-0.677215,-0.473290,-0.465957
1403636582693555712,-1.675938,-4.736145,0.877232,0.316708,-0.677167,-0.473129,-0.466143
1403636582698555392,-1.675866,-4.735952,0.880464,0.316776,-0.677125,-0.472954,-0.466336
1403636582703555584,-1.675783,-4.735747,0.883701,0.316853,-0.677093,-0.472757,-0.466529
1403636582708555520,-1.675687,-4.735530,0.886947,0.316940,-0.677073,-0.472538,-0.466722
1403636582713555456,-1.675581,-4.735300,0.890202,0.317036,-0.677068,-0.472282,-0.466922
1403636582718555392,-1.675461,-4.735057,0.893467,0.317139,-0.677075,-0.471993,-0.467135
1403636582723555584,-1.675330,-4.734806,0.896742,0.317244,-0.677079,-0.471683,-0.467371
1403636582728555520,-1.675190,-4.734548,0.900024,0.317354,-0.677080,-0.471359,-0.467621
1403636582733555456,-1.675043,-4.734288,0.903310,0.317474,-0.677080,-0.471017,-0.467884
1403636582738555392,-1.674890,-4.734030,0.906596,0.317596,-0.677079,-0.470660,-0.468163
1403636582743555584,-1.674735,-4.733776,0.909876,0.317714,-0.677073,-0.470302,-0.468451
1403636582748555520,-1.674579,-4.733526,0.913144,0.317823,-0.677063,-0.469948,-0.468746
1403636582753555456,-1.674421,-4.733283,0.916397,0.317930,-0.677052,-0.469597,-0.469042
1403636582758555392,-1.674262,-4.733045,0.919633,0.318047,-0.677044,-0.469235,-0.469335
1403636582763555584,-1.674099,-4.732813,0.922851,0.318179,-0.677048,-0.468851,-0.469624
1403636582768555520,-1.673930,-4.732585,0.926051,0.318316,-0.677065,-0.468442,-0.469914
1403636582773555456,-1.673757,-4.732360,0.929237,0.318460,-0.677082,-0.468007,-0.470227
1403636582778555392,-1.673579,-4.732132,0.932412,0.318614,-0.677090,-0.467548,-0.470567
1403636582783555584,-1.673396,-4.731902,0.935583,0.318781,-0.677088,-0.467071,-0.470930
1403636582788555264,-1.673206,-4.731668,0.938751,0.318958,-0.677070,-0.466583,-0.471319
1403636582793555456,-1.673010,-4.731431,0.941923,0.319133,-0.677042,-0.466087,-0.471731
1403636582798555648,-1.672803,-4.731192,0.945101,0.319284,-0.677017,-0.465581,-0.472164
1403636582803555584,-1.672583,-4.730950,0.948285,0.319396,-0.677004,-0.465063,-0.472619
1403636582808555520,-1.672353,-4.730708,0.951482,0.319473,-0.677002,-0.464525,-0.473098
1403636582813555456,-1.672113,-4.730465,0.954689,0.319530,-0.677002,-0.463973,-0.473602
1403636582818555648,-1.671865,-4.730220,0.957911,0.319580,-0.676991,-0.463411,-0.474133
1403636582823555584,-1.671614,-4.729974,0.961146,0.319628,-0.676965,-0.462844,-0.474692
1403636582828555520,-1.671361,-4.729728,0.964391,0.319685,-0.676927,-0.462268,-0.475268
1403636582833555456,-1.671109,-4.729484,0.967639,0.319759,-0.676877,-0.461674,-0.475867
1403636582838555648,-1.669096,-4.735908,0.975447,0.319824,-0.676797,-0.461079,-0.476514
1403636582843555328,-1.668804,-4.735759,0.978773,0.319954,-0.676739,-0.460450,-0.477115
1403636582848555520,-1.668522,-4.735621,0.982081,0.320123,-0.676675,-0.459816,-0.477704
1403636582853555456,-1.668253,-4.735497,0.985366,0.320326,-0.676597,-0.459183,-0.478288
1403636582858555648,-1.667995,-4.735387,0.988623,0.320548,-0.676502,-0.458561,-0.478869
1403636582863555328,-1.667747,-4.735289,0.991849,0.320769,-0.676394,-0.457950,-0.479458
1403636582868555520,-1.667510,-4.735207,0.995043,0.320995,-0.676267,-0.457351,-0.480058
1403636582873555456,-1.667282,-4.735134,0.998205,0.321225,-0.676129,-0.456753,-0.480667
1403636582878555648,-1.667064,-4.735072,1.001334,0.321472,-0.675984,-0.456150,-0.481277
1403636582883555328,-1.666858,-4.735016,1.004433,0.321751,-0.675828,-0.455543,-0.481886
1403636582888555520,-1.666611,-4.734968,1.007566,0.322064,-0.675663,-0.454932,-0.482483
1403636582893555456,-1.666410,-4.734920,1.010616,0.322415,-0.675499,-0.454312,-0.483063
1403636582898555392,-1.666211,-4.734877,1.013639,0.322782,-0.675325,-0.453683,-0.483652
1403636582903555328,-1.666013,-4.734840,1.016637,0.323137,-0.675136,-0.453062,-0.484262
1403636582908555520,-1.665813,-4.734807,1.019611,0.323457,-0.674920,-0.452476,-0.484896
1403636582913555456,-1.665612,-4.734778,1.022561,0.323738,-0.674668,-0.451944,-0.485554
1403636582918555392,-1.665409,-4.734751,1.025483,0.323991,-0.674382,-0.451468,-0.486226
1403636582923555584,-1.665208,-4.734730,1.028377,0.324223,-0.674070,-0.451039,-0.486900
1403636582928555520,-1.665011,-4.734714,1.031239,0.324455,-0.673738,-0.450648,-0.487568
1403636582933555712,-1.664781,-4.734705,1.034111,0.324707,-0.673384,-0.450274,-0.488233
1403636582938555392,-1.664594,-4.734701,1.036910,0.324999,-0.673024,-0.449899,-0.488881
1403636582943555584,-1.664419,-4.734704,1.039666,0.325322,-0.672667,-0.449522,-0.489504
1403636582948555520,-1.664257,-4.734714,1.042372,0.325667,-0.672304,-0.449149,-0.490116
1403636582953555456,-1.664105,-4.734733,1.045024,0.326019,-0.671939,-0.448774,-0.490725
1403636582958555392,-1.663964,-4.734761,1.047618,0.326363,-0.671583,-0.448393,-0.491333
1403636582963555584,-1.663833,-4.734798,1.050150,0.326699,-0.671237,-0.447989,-0.491949
1403636582968555520,-1.663714,-4.734842,1.052617,0.327033,-0.670900,-0.447560,-0.492577
1403636582973555456,-1.663605,-4.734891,1.055019,0.327370,-0.670576,-0.447109,-0.493205
1403636582978555392,-1.663505,-4.734947,1.057352,0.327713,-0.670259,-0.446641,-0.493831
1403636582983555584,-1.663411,-4.735009,1.059619,0.328049,-0.669940,-0.446171,-0.494464
1403636582988555520,-1.663269,-4.735080,1.061866,0.328359,-0.669614,-0.445718,-0.495109
1403636582993555456,-1.663174,-4.735156,1.064005,0.328642,-0.669285,-0.445290,-0.495751
1403636582998555392,-1.663081,-4.735235,1.066075,0.328893,-0.668951,-0.444906,-0.496380
1403636583003555584,-1.662992,-4.735318,1.068078,0.329117,-0.668610,-0.444575,-0.496987
1403636583008555520,-1.662905,-4.735405,1.070012,0.329325,-0.668262,-0.444285,-0.497576
1403636583013555456,-1.662823,-4.735497,1.071877,0.329525,-0.667900,-0.444032,-0.498155
1403636583018555392,-1.662744,-4.735592,1.073672,0.329711,-0.667528,-0.443826,-0.498714
1403636583023555584,-1.662667,-4.735691,1.075393,0.329886,-0.667154,-0.443670,-0.499237
1403636583028555520,-1.662593,-4.735791,1.077037,0.330053,-0.666786,-0.443557,-0.499719
1403636583033555456,-1.662522,-4.735891,1.078600,0.330214,-0.666431,-0.443479,-0.500154
1403636583038555392,-1.662404,-4.735987,1.080107,0.330374,-0.666093,-0.443430,-0.500543
1403636583043555584,-1.662329,-4.736080,1.081512,0.330550,-0.665772,-0.443389,-0.500889
1403636583048555520,-1.662257,-4.736168,1.082837,0.330751,-0.665470,-0.443334,-0.501206
1403636583053555456,-1.662190,-4.736251,1.084086,0.330969,-0.665184,-0.443261,-0.501507
1403636583058555648,-1.662127,-4.736331,1.085262,0.331200,-0.664915,-0.443173,-0.501789
1403636583063555584,-1.662068,-4.736408,1.086362,0.331431,-0.664669,-0.443073,-0.502050
1403636583068555520,-1.662013,-4.736481,1.087386,0.331648,-0.664451,-0.442962,-0.502294
1403636583073555456,-1.661957,-4.736551,1.088333,0.331832,-0.664262,-0.442859,-0.502514
1403636583078555648,-1.661900,-4.736622,1.089204,0.331973,-0.664105,-0.442761,-0.502714
1403636583083555584,-1.661840,-4.736696,1.089997,0.332068,-0.663974,-0.442665,-0.502909
1403636583088555520,-1.661727,-4.736766,1.090724,0.332102,-0.663860,-0.442582,-0.503110
1403636583093555456,-1.661641,-4.736843,1.091364,0.332068,-0.663759,-0.442511,-0.503328
1403636583098555648,-1.661546,-4.736921,1.091923,0.331962,-0.663662,-0.442459,-0.503571
1403636583103555328,-1.661444,-4.736999,1.092399,0.331801,-0.663566,-0.442435,-0.503825
1403636583108555520,-1.661336,-4.737073,1.092788,0.331601,-0.663466,-0.442448,-0.504077
1403636583113555456,-1.661226,-4.737145,1.093090,0.331375,-0.663360,-0.442491,-0.504327
1403636583118555648,-1.661116,-4.737215,1.093300,0.331134,-0.663254,-0.442552,-0.504571
1403636583123555328,-1.661008,-4.737284,1.093418,0.330889,-0.663155,-0.442617,-0.504805
1403636583128555520,-1.660904,-4.737354,1.093440,0.330656,-0.663072,-0.442677,-0.505014
1403636583133555456,-1.660805,-4.737426,1.093366,0.330435,-0.663008,-0.442729,-0.505196
1403636583138555648,-1.660671,-4.737493,1.093190,0.330218,-0.662958,-0.442781,-0.505359
1403636583143555328,-1.660576,-4.737570,1.092922,0.329999,-0.662927,-0.442823,-0.505506
1403636583148555520,-1.660486,-4.737649,1.092559,0.329768,-0.662911,-0.442855,-0.505650
1403636583153555456,-1.660402,-4.737732,1.092108,0.329530,-0.662911,-0.442880,-0.505783
1403636583158555392,-1.660318,-4.737819,1.091568,0.329277,-0.662927,-0.442901,-0.505908
1403636583163555328,-1.660237,-4.737905,1.090944,0.329002,-0.662955,-0.442924,-0.506031
1403636583168555520,-1.660158,-4.737990,1.090240,0.328710,-0.662995,-0.442954,-0.506142
1403636583173555712,-1.660077,-4.738068,1.089460,0.328409,-0.663033,-0.443003,-0.506244
1403636583178555392,-1.659998,-4.738140,1.088607,0.328110,-0.663060,-0.443082,-0.506334
1403636583183555584,-1.659925,-4.738200,1.087683,0.327830,-0.663072,-0.443194,-0.506401
1403636583188555520,-1.659857,-4.738247,1.086689,0.327588,-0.663065,-0.443339,-0.506439
1403636583193555712,-1.659799,-4.738281,1.085621,0.327403,-0.663039,-0.443508,-0.506446
1403636583198555392,-1.659750,-4.738306,1.084481,0.327273,-0.662997,-0.443694,-0.506422
1403636583203555584,-1.659710,-4.738323,1.083265,0.327179,-0.662951,-0.443903,-0.506360
1403636583208555520,-1.659681,-4.738333,1.081971,0.327121,-0.662901,-0.444133,-0.506261
1403636583213555456,-1.659662,-4.738338,1.080596,0.327096,-0.662850,-0.444379,-0.506127
1403636583218555392,-1.659653,-4.738341,1.079143,0.327091,-0.662805,-0.444638,-0.505963
1403636583223555584,-1.659650,-4.738344,1.077610,0.327100,-0.662769,-0.444889,-0.505784
1403636583228555520,-1.659649,-4.738351,1.076000,0.327112,-0.662753,-0.445112,-0.505599
1403636583233555456,-1.659644,-4.738362,1.074318,0.327113,-0.662759,-0.445307,-0.505419
1403636583238555392,-1.659631,-4.738379,1.072570,0.327086,-0.662787,-0.445462,-0.505263
1403636583243555584,-1.659607,-4.738399,1.070760,0.327021,-0.662840,-0.445580,-0.505133
1403636583248555520,-1.659573,-4.738420,1.068894,0.326915,-0.662916,-0.445677,-0.505016
1403636583253555456,-1.659525,-4.738439,1.066975,0.326770,-0.663007,-0.445768,-0.504910
1403636583258555392,-1.659468,-4.738454,1.065010,0.326588,-0.663100,-0.445855,-0.504829
1403636583263555584,-1.659403,-4.738461,1.063004,0.326389,-0.663185,-0.445941,-0.504769
1403636583268555520,-1.659333,-4.738460,1.060959,0.326192,-0.663260,-0.446034,-0.504717
1403636583273555456,-1.659264,-4.738449,1.058874,0.326007,-0.663321,-0.446136,-0.504666
1403636583278555392,-1.659195,-4.738429,1.056749,0.325848,-0.663368,-0.446251,-0.504605
1403636583283555584,-1.659132,-4.738401,1.054578,0.325722,-0.663414,-0.446376,-0.504514
1403636583288555264,-1.659073,-4.738364,1.052357,0.325651,-0.663470,-0.446502,-0.504376
1403636583293555456,-1.659018,-4.738322,1.050080,0.325656,-0.663539,-0.446628,-0.504171
1403636583298555648,-1.658965,-4.738275,1.047748,0.325732,-0.663624,-0.446750,-0.503902
1403636583303555584,-1.658907,-4.738226,1.045359,0.325845,-0.663730,-0.446858,-0.503592
1403636583308555520,-1.658839,-4.738178,1.042915,0.325969,-0.663845,-0.446960,-0.503269
1403636583313555456,-1.658757,-4.738131,1.040418,0.326085,-0.663959,-0.447061,-0.502955
1403636583318555648,-1.658660,-4.738089,1.037872,0.326174,-0.664065,-0.447163,-0.502666
1403636583323555584,-1.658549,-4.738052,1.035277,0.326232,-0.664154,-0.447286,-0.502402
1403636583328555520,-1.658426,-4.738024,1.032639,0.326248,-0.664227,-0.447430,-0.502167
1403636583333555456,-1.658293,-4.738007,1.029958,0.326214,-0.664283,-0.447591,-0.501971
1403636583338555648,-1.658153,-4.738005,1.027237,0.326126,-0.664321,-0.447772,-0.501817
1403636583343555328,-1.658009,-4.738017,1.024478,0.325981,-0.664349,-0.447963,-0.501703
1403636583348555520,-1.657866,-4.738043,1.021684,0.325790,-0.664380,-0.448156,-0.501613
1403636583353555456,-1.657723,-4.738082,1.018853,0.325579,-0.664427,-0.448346,-0.501519
1403636583358555648,-1.657587,-4.738126,1.015987,0.325384,-0.664498,-0.448525,-0.501391
1403636583363555328,-1.657456,-4.738170,1.013087,0.325238,-0.664597,-0.448681,-0.501215
1403636583368555520,-1.657331,-4.738210,1.010157,0.325167,-0.664715,-0.448804,-0.500994
1403636583373555456,-1.657209,-4.738243,1.007202,0.325181,-0.664840,-0.448898,-0.500736
1403636583378555648,-1.657089,-4.738269,1.004225,0.325277,-0.664961,-0.448963,-0.500453
1403636583383555328,-1.656967,-4.738287,1.001226,0.325440,-0.665074,-0.449011,-0.500155
1403636583388555520,-1.656839,-4.738300,0.998202,0.325643,-0.665175,-0.449062,-0.499842
1403636583393555456,-1.656703,-4.738313,0.995150,0.325855,-0.665268,-0.449141,-0.499509
